instance,task_count,vehicle_count,sortie_count,status,primal_bound,dual_bound,gap,solving_time,node_count,rmp_solves,cg_iterations,pricing_calls,exact_pricing_calls,generated_routes,generated_columns,root_relaxation,incumbent_node,log_path,instance_path,seed
30,30,4,21,OPTIMAL,479.674912,479.674912,0.0,501.398864,5,2,592,592,592,622,2469,,,/home/kai/work/gnn_bb/results/logs/bpc_no_ml/30.log,/home/kai/work/gnn_bb/json/instances/instance_30.json,20260511
