instance,task_count,vehicle_count,sortie_count,status,primal_bound,dual_bound,gap,solving_time,node_count,rmp_solves,cg_iterations,pricing_calls,exact_pricing_calls,generated_routes,generated_columns,root_relaxation,incumbent_node,log_path,instance_path,seed
medium,20,3,17,INTERRUPTED,,,,32.427302,1,4,89,89,89,114,332,,,/home/kai/work/gnn_bb/results/logs/bpc_no_ml_outer/medium.log,/home/kai/work/gnn_bb/json/instances/instance_medium.json,20260511
