instance,task_count,vehicle_count,sortie_count,status,primal_bound,dual_bound,gap,solving_time,node_count,rmp_solves,cg_iterations,pricing_calls,exact_pricing_calls,generated_routes,generated_columns,root_relaxation,incumbent_node,log_path,instance_path,seed
medium,20,3,17,OPTIMAL,526.902419,526.902419,0.0,4.643635,69,0,233,233,233,187,530,,,/home/kai/work/gnn_bb/results/logs/bp_no_ml/medium.log,/home/kai/work/gnn_bb/json/instances/instance_medium.json,20260511
