algorithm_status,bpc_tree_optimal,certificate_leak,certificate_scope,cold_start_resume_previous_sec,cold_start_stage_sum_sec,cold_start_total_sec,column_provenance,config_hash,exact_certificate,external_probe_used,fail_reason,instance_index,instance_key,instance_path,labeling_final_judge_exact_harvest_target,labeling_final_judge_max_exact_tasks,labeling_final_judge_mode,labeling_max_selected_containment,labeling_max_selected_jaccard,labeling_strong_replacement_threshold,labeling_support_aware_harvest_enabled,labeling_support_continuation_max_neighbors,labeling_support_continuation_max_seed_sets,labeling_support_continuation_protected_seed_count,labeling_support_continuation_seed_enabled,labeling_support_overlap_threshold,labeling_weak_replacement_cap,labeling_worker_max_task_cap,manual_columns_used,manual_rc_fail,mature_pool_used,model_id,no_cheat_pass,note,official_dual_source,per_instance_override_used,pricing_proof_sec,pricing_rc_fail,pricing_state,profile,root_cg_sec,root_engine,root_partition_active_sortie_bound_pruned_region_count,root_partition_active_sortie_global_max,root_partition_active_sortie_global_max_source,root_partition_audit_json,root_partition_auxiliary_exact_region_count,root_partition_best_lb,root_partition_bound_gap_to_zero,root_partition_can_certify_no_negative,root_partition_certified_no_negative,root_partition_coarse_covered_region_count,root_partition_coarse_incomplete_region_count,root_partition_coarse_region_count,root_partition_dual_refresh_status,root_partition_dual_scope_mismatch_count,root_partition_duplicate_region_count,root_partition_expected_region_count,root_partition_fail_reason,root_partition_feedback_added_column_count,root_partition_feedback_enabled,root_partition_feedback_last_harvest_dir,root_partition_feedback_last_merge_probe,root_partition_feedback_rejected_column_count,root_partition_feedback_round_count,root_partition_feedback_sec,root_partition_feedback_selected_column_count,root_partition_feedback_stop_reason,root_partition_full_space_valid,root_partition_gate_pass,root_partition_incomplete_region_count,root_partition_issue_codes,root_partition_k_chunk_size,root_partition_missing_region_count,root_partition_negative_region_count,root_partition_parallel,root_partition_parallel_slots,root_partition_post_final_feedback_added_column_count,root_partition_post_final_feedback_best_true_rc,root_partition_post_final_feedback_candidate_count,root_partition_post_final_feedback_eligible_count,root_partition_post_final_feedback_enabled,root_partition_post_final_feedback_mutates_certificate,root_partition_post_final_feedback_output_probe,root_partition_post_final_feedback_rejected_column_count,root_partition_post_final_feedback_resume_counts_prior_time,root_partition_post_final_feedback_selected_column_count,root_partition_probe_json,root_partition_proof_enabled,root_partition_redline_count,root_partition_region_count,root_partition_sec,root_partition_worker_count,root_pool_active_column_count,root_pool_algorithm_status,root_pool_certificate_scope,root_pool_certified,root_pool_env_labeling_final_judge,root_pool_env_labeling_final_judge_exact_harvest_target,root_pool_env_labeling_final_judge_max_tasks,root_pool_exact_negative_harvest_candidate_count,root_pool_exact_negative_harvest_selected_count,root_pool_exact_negative_harvest_selected_new_task_set_count,root_pool_exact_negative_harvest_selected_replacement_task_set_count,root_pool_exact_negative_harvest_selection_policy,root_pool_exact_negative_harvest_target,root_pool_labeling_final_judge_auto_mode,root_pool_labeling_final_judge_auto_selected,root_pool_labeling_final_judge_auto_skip_reason,root_pool_labeling_final_judge_enabled,root_pool_labeling_final_judge_exact_harvest_target,root_pool_labeling_final_judge_exact_harvest_target_source,root_pool_latest_probe_json,root_pool_official_dual_source,root_pool_post_final_judge_harvest_added_to_master_count,root_pool_post_final_judge_harvest_candidate_negative_count,root_pool_post_final_judge_harvest_rejected_duplicate_count,root_pool_post_final_judge_harvest_rejected_not_addable_count,root_pool_post_final_judge_harvest_selected_count,root_pool_post_final_judge_harvest_selected_new_task_set_count,root_pool_post_final_judge_harvest_selected_replacement_task_set_count,root_pool_pricing_state,root_pool_stage_count,root_pool_support_continuation_active_protected_seed_count,root_pool_support_continuation_active_seed_count,root_pool_support_continuation_can_certify_no_negative,root_pool_support_continuation_certificate_leak_count,root_pool_support_continuation_max_neighbors,root_pool_support_continuation_max_seed_sets,root_pool_support_continuation_protected_seed_count,root_pool_support_continuation_seed_count,root_pool_support_continuation_seed_policy,root_pool_tail_dual_certificate_leak_count,root_pool_tail_dual_no_column_can_certify,root_pool_true_dual_rc_recompute_missing_count,root_pool_true_dual_rc_recomputed,root_pool_wall_sec,root_pool_worker_can_certify_no_negative,root_pool_worker_certificate_leak_count,root_pool_worker_dual_only,root_pool_worker_harvest_candidate_negative_count,root_pool_worker_harvest_rejected_duplicate_count,root_pool_worker_harvest_rejected_not_addable_count,root_pool_worker_harvest_selected_count,root_pool_worker_harvest_selected_new_task_set_count,root_pool_worker_harvest_selected_replacement_task_set_count,root_pool_worker_root_lp_bound_official,root_pool_worker_uses_true_dual_bpc_certificate,row_budget_exhausted,row_limit_sec,row_terminal,same_run_checkpoint_resume_allowed,same_run_checkpoint_resume_eligible,same_run_checkpoint_resume_used,scale,schema_version,seed_mode,seed_sec,seed_sec_instrumented,source_probe_json,tail_dual_certificate_leak,tail_dual_no_column_can_certify,tail_dual_stabilization_alpha,tail_dual_stabilization_enabled,tail_dual_stabilization_window,threads,tree_sec,true_dual_rc_recompute_missing,true_dual_rc_recomputed,under_300,under_500,under_acceptance_limit,worker_can_certify_no_negative,worker_certificate_leak,worker_dual_only,worker_pricer_kind,worker_root_lp_bound_official,worker_uses_true_dual_bpc_certificate
BPC_INCOMPLETE_PRICING,False,0,DIAGNOSTIC_PRICING_FRONTIER,275.943959,115.501084,301.256684,instance_json_fixed_seed_same_run_checkpoint_and_partition_feedback,b3b90f3bedfed2cc,False,False,"post-final partition feedback checkpointed addable negative columns, but fixed row budget is exhausted",1,instance_001,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_030/instance_001_logical_graph.json,5,10,auto,0.8,0.5,-0.0001,True,4,240,8,True,0.6,8,4,False,0,False,B4_2_COLD_EXACT_V1,True,,,False,,0,INCOMPLETE_LIMIT,V4SH,90.585184,b2b_r3_worker,45,21,latest_service_start_min_active_sortie_duration_bound,/home/kai/work/GAT_BPC_moonTerk/runs/b4_2_cold_exact_worker_cap4_30_001_300s_probe_20260711/proofs/scale_030/instance_001/root_partition_proof/parallel_partition_summary.json,160,-0.188807153,0.188807153,False,False,0,0,0,RESTRICTED_RMP_OPTIMAL,0,0,420,parallel partition gate did not satisfy official B4.2 criteria,0,True,,,0,0,0.0,0,insufficient time before final proof reserve,False,False,10,"['best_lb_negative', 'incomplete_regions', 'missing_regions', 'negative_regions', 'worker_timeout']",1,405,10,True,4,10,-0.188807153,10,10,True,False,/home/kai/work/GAT_BPC_moonTerk/runs/b4_2_cold_exact_worker_cap4_30_001_300s_probe_20260711/proofs/scale_030/instance_001/root_partition_post_final_feedback/post_final_merged_probe.json,0,False,10,,True,0,15,24.9159,30,379,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,False,auto,5,10,0,0,0,0,,0,True,False,task_count_exceeds_max_exact_tasks,False,0,,/home/kai/work/GAT_BPC_moonTerk/runs/b4_2_cold_exact_worker_cap4_30_001_300s_probe_20260711/proofs/scale_030/instance_001/root_partition_post_final_feedback/post_final_merged_probe.json,current_true_rmp_dual,0,0,0,0,0,0,0,INCOMPLETE_LIMIT,2,0,0,False,0,0,0,0,0,,0,False,0,True,0.000199,False,0,True,195,0,0,112,112,0,False,False,True,300.0,True,True,False,True,30,lunar_ice_bpc.b4_2_cold_exact_row.v1,b0_incumbent_plus_singletons,0.0,False,/home/kai/work/GAT_BPC_moonTerk/runs/b4_2_cold_exact_worker_cap4_30_001_300s_probe_20260711/proofs/scale_030/instance_001/root_partition_post_final_feedback/post_final_merged_probe.json,0,False,0.7,True,5,4,,0,False,False,False,False,False,0,False,relaxed_labeling,False,False
