slot_id,scale,instance_key,repetition,order,order_index,mode,status,returncode,cold_start_total_sec,exact,redlines_zero,engine_hash_valid,engine_build_hash,objective,certificate_scope,live_sri_policy_name,live_cut_policy_hash,max_active_cut_count,launcher_termination_reason,peak_process_tree_rss_gb,minimum_available_memory_gb,run_dir
s005:instance_006:r06:o1:no_cut,5,instance_006,6,no_cut/live,1,no_cut,EXACT_CLOSED,0,0.39819,True,True,True,dfaedf6d273c5c56,2.114233,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.00444,12.236382,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_006_logical_graph/repeat_06/1_no_cut/attempt_01
s005:instance_006:r06:o2:live,5,instance_006,6,no_cut/live,2,live,EXACT_CLOSED,0,0.421972,True,True,True,dfaedf6d273c5c56,2.114233,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.00465,12.235924,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_006_logical_graph/repeat_06/2_live/attempt_01
s005:instance_006:r07:o1:live,5,instance_006,7,live/no_cut,1,live,EXACT_CLOSED,0,0.361141,True,True,True,dfaedf6d273c5c56,2.114233,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.004471,12.231049,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_006_logical_graph/repeat_07/1_live/attempt_01
s005:instance_006:r07:o2:no_cut,5,instance_006,7,live/no_cut,2,no_cut,EXACT_CLOSED,0,0.415679,True,True,True,dfaedf6d273c5c56,2.114233,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.004585,12.229912,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_006_logical_graph/repeat_07/2_no_cut/attempt_01
s005:instance_006:r08:o1:no_cut,5,instance_006,8,no_cut/live,1,no_cut,EXACT_CLOSED,0,0.3803,True,True,True,dfaedf6d273c5c56,2.114233,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.004635,12.221329,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_006_logical_graph/repeat_08/1_no_cut/attempt_01
s005:instance_006:r08:o2:live,5,instance_006,8,no_cut/live,2,live,EXACT_CLOSED,0,0.391974,True,True,True,dfaedf6d273c5c56,2.114233,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.004745,12.217186,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_006_logical_graph/repeat_08/2_live/attempt_01
s005:instance_006:r09:o1:live,5,instance_006,9,live/no_cut,1,live,EXACT_CLOSED,0,0.376353,True,True,True,dfaedf6d273c5c56,2.114233,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.004509,12.212795,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_006_logical_graph/repeat_09/1_live/attempt_01
s005:instance_006:r09:o2:no_cut,5,instance_006,9,live/no_cut,2,no_cut,EXACT_CLOSED,0,0.382326,True,True,True,dfaedf6d273c5c56,2.114233,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.004501,12.217373,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_006_logical_graph/repeat_09/2_no_cut/attempt_01
s005:instance_006:r10:o1:no_cut,5,instance_006,10,no_cut/live,1,no_cut,EXACT_CLOSED,0,0.387031,True,True,True,dfaedf6d273c5c56,2.114233,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.004528,12.210594,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_006_logical_graph/repeat_10/1_no_cut/attempt_01
s005:instance_006:r10:o2:live,5,instance_006,10,no_cut/live,2,live,EXACT_CLOSED,0,0.39376,True,True,True,dfaedf6d273c5c56,2.114233,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.004864,12.214127,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_006_logical_graph/repeat_10/2_live/attempt_01
s005:instance_007:r01:o1:no_cut,5,instance_007,1,no_cut/live,1,no_cut,EXACT_CLOSED,0,0.381922,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.004498,12.210262,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_01/1_no_cut/attempt_01
s005:instance_007:r01:o2:live,5,instance_007,1,no_cut/live,2,live,EXACT_CLOSED,0,0.422876,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.004608,12.20628,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_01/2_live/attempt_01
s005:instance_007:r02:o1:live,5,instance_007,2,live/no_cut,1,live,EXACT_CLOSED,0,0.390648,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.004581,12.203548,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_02/1_live/attempt_01
s005:instance_007:r02:o2:no_cut,5,instance_007,2,live/no_cut,2,no_cut,EXACT_CLOSED,0,0.380025,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.004295,12.207188,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_02/2_no_cut/attempt_01
s005:instance_007:r03:o1:no_cut,5,instance_007,3,no_cut/live,1,no_cut,EXACT_CLOSED,0,0.382857,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.004398,12.202572,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_03/1_no_cut/attempt_01
s005:instance_007:r03:o2:live,5,instance_007,3,no_cut/live,2,live,EXACT_CLOSED,0,0.399508,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.004623,12.197559,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_03/2_live/attempt_01
s005:instance_007:r04:o1:live,5,instance_007,4,live/no_cut,1,live,EXACT_CLOSED,0,0.397534,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.00449,12.194252,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_04/1_live/attempt_01
s005:instance_007:r04:o2:no_cut,5,instance_007,4,live/no_cut,2,no_cut,EXACT_CLOSED,0,0.403899,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.004322,12.190914,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_04/2_no_cut/attempt_01
s005:instance_007:r05:o1:no_cut,5,instance_007,5,no_cut/live,1,no_cut,EXACT_CLOSED,0,0.392625,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.004589,12.193966,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_05/1_no_cut/attempt_01
s005:instance_007:r05:o2:live,5,instance_007,5,no_cut/live,2,live,EXACT_CLOSED,0,0.404228,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.004303,12.187706,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_05/2_live/attempt_01
s005:instance_007:r06:o1:live,5,instance_007,6,live/no_cut,1,live,EXACT_CLOSED,0,0.426958,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.004581,12.188557,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_06/1_live/attempt_01
s005:instance_007:r06:o2:no_cut,5,instance_007,6,live/no_cut,2,no_cut,EXACT_CLOSED,0,0.423763,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.004593,12.183018,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_06/2_no_cut/attempt_01
s005:instance_007:r07:o1:no_cut,5,instance_007,7,no_cut/live,1,no_cut,EXACT_CLOSED,0,0.404133,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.004498,12.869282,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_07/1_no_cut/attempt_01
s005:instance_007:r07:o2:live,5,instance_007,7,no_cut/live,2,live,EXACT_CLOSED,0,0.39402,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.00666,12.883526,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_07/2_live/attempt_01
s005:instance_007:r08:o1:live,5,instance_007,8,live/no_cut,1,live,EXACT_CLOSED,0,0.398682,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.004772,12.88559,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_08/1_live/attempt_01
s005:instance_007:r08:o2:no_cut,5,instance_007,8,live/no_cut,2,no_cut,EXACT_CLOSED,0,0.412723,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.004486,12.882248,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_08/2_no_cut/attempt_01
s005:instance_007:r09:o1:no_cut,5,instance_007,9,no_cut/live,1,no_cut,EXACT_CLOSED,0,0.389384,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.004471,12.866737,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_09/1_no_cut/attempt_01
s005:instance_007:r09:o2:live,5,instance_007,9,no_cut/live,2,live,EXACT_CLOSED,0,0.414974,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.00634,12.858738,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_09/2_live/attempt_01
s005:instance_007:r10:o1:live,5,instance_007,10,live/no_cut,1,live,EXACT_CLOSED,0,0.416183,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.004387,12.857269,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_10/1_live/attempt_01
s005:instance_007:r10:o2:no_cut,5,instance_007,10,live/no_cut,2,no_cut,EXACT_CLOSED,0,0.409433,True,True,True,dfaedf6d273c5c56,2.140463,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.004581,12.852127,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_007_logical_graph/repeat_10/2_no_cut/attempt_01
s005:instance_008:r01:o1:live,5,instance_008,1,live/no_cut,1,live,EXACT_CLOSED,0,0.407426,True,True,True,dfaedf6d273c5c56,2.100262,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.004482,12.852657,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_008_logical_graph/repeat_01/1_live/attempt_01
s005:instance_008:r01:o2:no_cut,5,instance_008,1,live/no_cut,2,no_cut,EXACT_CLOSED,0,0.425543,True,True,True,dfaedf6d273c5c56,2.100262,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.00531,12.847607,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_008_logical_graph/repeat_01/2_no_cut/attempt_01
s005:instance_008:r02:o1:no_cut,5,instance_008,2,no_cut/live,1,no_cut,EXACT_CLOSED,0,0.416565,True,True,True,dfaedf6d273c5c56,2.100262,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.004665,12.853268,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_008_logical_graph/repeat_02/1_no_cut/attempt_01
s005:instance_008:r02:o2:live,5,instance_008,2,no_cut/live,2,live,EXACT_CLOSED,0,0.385008,True,True,True,dfaedf6d273c5c56,2.100262,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.006199,12.846531,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_008_logical_graph/repeat_02/2_live/attempt_01
s005:instance_008:r03:o1:live,5,instance_008,3,live/no_cut,1,live,EXACT_CLOSED,0,0.416788,True,True,True,dfaedf6d273c5c56,2.100262,BPC_TREE_OPTIMAL,P0,9f0e7c4f7e2cab50267e197d55a17950aeee35aad388e47448f24873a7e92ba1,0,,0.004383,12.84523,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_008_logical_graph/repeat_03/1_live/attempt_01
s005:instance_008:r03:o2:no_cut,5,instance_008,3,live/no_cut,2,no_cut,EXACT_CLOSED,0,0.439323,True,True,True,dfaedf6d273c5c56,2.100262,BPC_TREE_OPTIMAL,no_cut,37c44c29594e0b8b0ba429e5dd3cf7422c07ae17222bb31e16e31e57030d5e63,0,,0.004501,12.841942,/home/kai/work/GAT_BPC_moonTerk/runs/native_live_sri_v1_p0_frozen_paired_promotion_clean_v2_20260722/raw/scale_005/instance_008_logical_graph/repeat_03/2_no_cut/attempt_01
