stage,matrix_group,instance_path,source_probe_json,scale,instance_id,mode,variant,b4_1_matrix_cell,b4_1_proof_tail_component,b4_1_formulation_profile,b4_1_harvesting_enabled,b4_1_hidden_negative_audit_enabled,b4_1_frontier_ledger_enabled,b4_1_official_certificate_allowed,phase,round,max_rounds,max_columns_per_round,max_tree_nodes,max_branch_depth,node_count,root_round_count,root_added_column_count,root_last_pricing_state,root_last_negative_column_count,tree_gate_issue_count,algorithm_status,certificate_scope,underlying_certificate_scope,pricing_state,exact_status,negative_feasibility_search_enabled,negative_feasibility_zero_objective_enabled,variable_count,constraint_count,bpc_tree_optimal,b3_objective_diff_vs_b0,manual_rc_fail,pricing_rc_fail,certificate_leak,hidden_negative_count,hidden_negative_miss_reason_counts,hidden_negative_top_miss_reason,hidden_negative_worker_not_generated_count,hidden_negative_pruned_by_dominance_count,hidden_negative_pricing_timeout_only_count,active_column_count,pool_column_count,columns_added,active_columns_after_merge,new_task_set_count,replacement_task_set_count,best_negative_rc,targeted_negative_task_set,targeted_negative_task_set_size,targeted_negative_true_rc,targeted_negative_source_phase,targeted_negative_task_set_forbidden_seen,last_best_reduced_cost,final_judge_wall_time,rmp_round_count,harvest_selected_count,harvest_candidate_negative_count,harvest_selected_new_task_set_count,harvest_selected_replacement_task_set_count,harvest_rejected_duplicate_count,harvest_rejected_not_addable_count,harvest_source_phase,harvest_best_true_rc,harvest_worst_selected_true_rc,harvest_avg_pairwise_jaccard,compact_optimization_harvest_enabled,compact_optimization_harvest_target,compact_optimization_harvest_no_good_scope,compact_optimization_harvest_found_count,compact_optimization_harvest_search_call_count,harvest_addability_audit_pass,harvest_pricing_rc_audit_available,harvest_pricing_rc_audit_pass,harvest_pricing_rc_max_abs_diff,tail_dual_stabilization_enabled,worker_dual_only,true_dual_rc_recomputed,worker_dual_source,official_dual_source,tail_dual_stabilization_alpha,tail_dual_stabilization_window,tail_dual_center_task_count,tail_dual_current_task_count,tail_dual_no_column_can_certify,global_remaining_rc_lb,underlying_global_remaining_rc_lb,frontier_lb_official,frontier_coverage_complete,underlying_frontier_coverage_complete,frontier_unsupported_region_count,underlying_frontier_unsupported_region_count,pending_complete_min_rc,underlying_pending_complete_min_rc,pricing_proof_kind,underlying_pricing_proof_kind,compact_final_judge_profile,compact_final_judge_formulation_profile,compact_final_judge_phase_mode,slot_task_time_pruning_enabled,slot_task_time_feasible_assignment_count,slot_task_time_pruned_assignment_count,slot_task_time_pruned_due_count,slot_task_time_pruned_horizon_count,slot_task_time_total_assignment_count,slot_task_time_original_total_assignment_count,slot_arc_time_pruned_option_count,single_journey_mip_start_enabled,single_journey_mip_start_status,single_journey_mip_start_source,single_journey_mip_start_entry_count,single_journey_mip_start_sortie_count,single_journey_mip_start_task_count,single_journey_mip_start_objective,single_journey_mip_start_reduced_cost,required_task_set_enabled,required_task_set_count,pricing_model_task_count,required_task_set_model_reduction_enabled,required_task_set_model_task_count,required_task_set_model_task_reduction_count,required_task_set_region_can_certify_no_negative,pricing_complete_for_required_task_set,required_task_count_enabled,required_task_count,required_task_count_region_can_certify_no_negative,pricing_complete_for_required_task_count,required_task_count_feasible_task_count,required_task_count_slot_capacity_task_upper_bound,required_task_count_min_active_sorties,required_task_count_active_sortie_lb_count,required_task_count_infeasible_by_feasible_task_count,required_task_count_infeasible_by_slot_capacity,required_active_sortie_count_enabled,required_active_sortie_count,required_active_sortie_count_region_can_certify_no_negative,pricing_complete_for_required_active_sortie_count,required_active_sortie_count_min,required_active_sortie_count_max,required_active_sortie_count_expected_counts,required_active_sortie_count_infeasible,forbidden_task_set_skipped_by_required_task_count,residual_task_count_partition_enabled,residual_task_count_region_expected_count,residual_task_count_region_observed_count,residual_task_count_region_proven_count,residual_task_count_region_incomplete_count,residual_task_count_region_negative_count,residual_task_count_region_missing_count,residual_task_count_region_missing_counts,partition_candidate_audit_json,partition_probe_json,partition_target_task_set_count,partition_candidate_gate_pass,partition_candidate_gate_issue_count,partition_candidate_gate_issue_codes,partition_candidate_gate_full_space_partition_valid,partition_candidate_gate_exact_region_count,partition_candidate_gate_exact_regions_proven,partition_candidate_gate_residual_proven,partition_candidate_can_certify_no_negative,partition_candidate_redline_fail_count,partition_candidate_row_certificate_claim_count,partition_best_region_lb,partition_bound_gap_to_zero,partition_negative_region_count,partition_negative_exact_region_count,partition_negative_residual_region_count,partition_negative_payload_available_count,partition_best_negative_rc,partition_negative_already_active_count,partition_negative_replacement_task_set_count,partition_negative_new_task_set_count,partition_source_active_column_count,partition_dual_active_column_count,partition_dual_source,partition_dual_refresh_status,partition_dual_refresh_min_rc,partition_dual_refresh_negative_count,partition_dual_refresh_input_column_count,partition_dual_refresh_rmp_active_column_count,partition_active_pool_after_dual_delta,partition_dual_scope_matches_active_pool,partition_dual_scope_mismatch_count,partition_negative_manual_rc,partition_negative_pricing_rc_diff,partition_negative_rc_audit_pass,partition_negative_rc_audit_fail_count,partition_negative_feasibility_fallback_enabled,partition_negative_feasibility_fallback_run,partition_negative_feasibility_fallback_used,partition_negative_feasibility_fallback_status,partition_negative_feasibility_fallback_exact_status,partition_optimization_best_reduced_cost,partition_optimization_dual_bound,partition_optimization_exact_status,partition_region_variable_count_max,partition_region_constraint_count_max,partition_region_variable_count_mean,partition_region_constraint_count_mean,partition_region_slot_task_time_feasible_assignment_count_max,partition_region_slot_task_time_pruned_assignment_count_sum,partition_region_slot_arc_time_pruned_option_count_sum,partition_region_mip_start_enabled_count,partition_region_mip_start_ok_count,partition_exact_region_mip_start_ok_count,partition_residual_region_mip_start_ok_count,service_start_depot_travel_lb_enabled,service_start_depot_travel_lb_count,task_to_depot_return_travel_lb_enabled,task_to_depot_return_travel_lb_count,pair_route_duration_lb_enabled,pair_route_duration_lb_count,pair_weighted_completion_lb_enabled,pair_weighted_completion_lb_count,pair_weighted_completion_lb_min,pair_weighted_completion_lb_max,sortie_slot_position_bounds_enabled,sortie_slot_position_bound_count,demand_cover_cut_enabled,demand_cover_cut_count,demand_cover_subset_count,single_task_energy_lb_enabled,single_task_energy_lb_count,single_task_shadow_lb_enabled,single_task_shadow_lb_count,pair_energy_lb_enabled,pair_energy_lb_count,pair_energy_lb_exceeds_limit_count,pair_shadow_lb_enabled,pair_shadow_lb_count,pair_shadow_lb_exceeds_limit_count,pair_energy_infeasible_cut_enabled,pair_energy_infeasible_cut_count,pair_energy_infeasible_pair_count,pair_time_window_infeasible_cut_enabled,pair_time_window_infeasible_cut_count,pair_time_window_infeasible_pair_count,pair_time_window_infeasible_margin_min,pair_time_window_infeasible_margin_max,pair_time_window_precedence_cut_enabled,pair_time_window_precedence_cut_count,pair_time_window_precedence_pair_count,pair_time_window_precedence_margin_min,pair_time_window_precedence_margin_max,triple_time_window_infeasible_cut_enabled,triple_time_window_infeasible_cut_count,triple_time_window_infeasible_triple_count,triple_time_window_infeasible_margin_min,triple_time_window_infeasible_margin_max,quad_time_window_infeasible_cut_enabled,quad_time_window_infeasible_cut_count,quad_time_window_infeasible_quad_count,quad_time_window_infeasible_margin_min,quad_time_window_infeasible_margin_max,pair_shadow_infeasible_cut_enabled,pair_shadow_infeasible_cut_count,pair_shadow_infeasible_pair_count,triple_shadow_infeasible_cut_enabled,triple_shadow_infeasible_cut_count,triple_shadow_infeasible_triple_count,triple_energy_infeasible_cut_enabled,triple_energy_infeasible_cut_count,triple_energy_infeasible_triple_count,negative_feasibility_skipped_for_proof_only,negative_feasibility_full_space_proof_attempted,negative_feasibility_full_space_proof_can_certify,phase_budget_sec,negative_feasibility_budget_sec,optimization_proof_budget_sec,negative_discovery_budget_exhausted,feasibility_proof_budget_exhausted,optimization_proof_missing,compact_pricing_dual_bound,new_negative_columns_found,negative_column_count,can_certify_no_negative,underlying_can_certify_no_negative,b4_1_certificate_suppressed,diagnostic_claimed_certificate,wall_time,fail_closed_reason
B,B4.1 Partition candidate audit,,/home/kai/work/GAT_BPC_moonTerk/runs/b4_1_v4_residual_task_count_k5_triple_after_merge_probe/probe_after_k5_triple_replacement_merge.json,30,lunar_ice_sp50_030_001_seed929001,B4.1_partition_candidate_audit,V4_current_strengthening,B4.1_partition_candidate_audit,required_task_set_partition_region_proof_candidate,V4_current_strengthening,False,False,True,False,partition_candidate_audit,1,,,,,,,,,,,PARTITION_CANDIDATE_GATE_FAIL,DIAGNOSTIC_PRICING_FRONTIER,,INCOMPLETE_LIMIT,PARTITION_CANDIDATE_GATE_FAIL,,,,,False,,0,0,0,,{},,0,0,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,False,,-4.36e-07,False,False,False,1,1,,-4.36e-07,FRONTIER_BOUND_INCOMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,30,1,5,0,0,29,"[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",/home/kai/work/GAT_BPC_moonTerk/runs/b4_1_v4_residual_task_count_k5_active_sortie_split_probe/partition_candidate_audit.json,/home/kai/work/GAT_BPC_moonTerk/runs/b4_1_v4_residual_task_count_k5_active_sortie_split_probe/required_task_set_partition_probe.json,3,False,2,"[""duplicate_residual_task_count_region"", ""missing_residual_task_count_region""]",False,3,3,False,False,0,0,-4.36e-07,4.36e-07,0,0,0,0,,0,0,0,348,348,refreshed_active_pool_restricted_rmp,RESTRICTED_RMP_OPTIMAL,-1e-09,0,348,317,0,,0,,,,0,,,,,,,,,4156,12023,2820.125,8131.875,126,149,62,7,7,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,"duplicate_residual_task_count_region, missing_residual_task_count_region"
