slot_id,scale,instance_key,status,returncode,cold_start_total_sec,root_cg_sec,tree_sec,exact,correctness_pass,objective,historical_p0_v2_objective,objective_delta_vs_historical_p0_v2,historical_p0_v2_sec,time_ratio_vs_historical_p0_v2,peak_process_tree_rss_gb,launcher_termination_reason,engine_build_hash,instance_content_hash,service_timing_policy_id,run_dir
s005_instance_001,5,instance_001,EXACT_CLOSED,0,0.432211,0.118693,0.167486,True,True,2.192192,2.191915,0.00027700000000008274,0.375959,1.1496226982197528,0.006851,,439e12be8bf04208,acbb081beae2f710,no_task_wait_base_departure_shift_v1,/home/kai/work/GAT_BPC_moonTerk/runs/p0_no_task_wait_v3_harness_smoke_20260725/slots/scale_005/instance_001/attempt_01
