timestamp_utc,slot_id,root_pid,elapsed_sec,process_count,tree_rss_gb,tree_swap_gb,effective_memory_limit_gb,available_memory_gb,system_swap_used_gb,disk_free_gb
2026-07-27T01:56:40.463482+00:00,s005_instance_001,1573756,0.001876,1,0.005031585693359375,0.0,2.0,12.94873046875,0.8130989074707031,802.006233215332
2026-07-27T01:56:41.183134+00:00,s005_instance_002,1573802,0.001601,1,0.004520416259765625,0.0,2.0,12.947978973388672,0.8130989074707031,802.005802154541
2026-07-27T01:56:41.889469+00:00,s005_instance_003,1573875,0.001655,1,0.00460052490234375,0.0,2.0,12.948917388916016,0.8130989074707031,802.0053977966309
2026-07-27T01:56:42.604851+00:00,s005_instance_004,1573921,0.001478,1,0.00428009033203125,0.0,2.0,12.950634002685547,0.8130989074707031,802.0049476623535
2026-07-27T01:56:43.352925+00:00,s005_instance_005,1573994,0.001595,1,0.004467010498046875,0.0,2.0,12.950370788574219,0.8130989074707031,802.0045204162598
2026-07-27T01:56:44.052606+00:00,s005_instance_006,1574040,0.001501,1,0.004375457763671875,0.0,2.0,12.951457977294922,0.8130989074707031,802.0041160583496
2026-07-27T01:56:44.798961+00:00,s005_instance_007,1574107,0.001486,1,0.004383087158203125,0.0,2.0,12.953983306884766,0.8130989074707031,802.0036888122559
2026-07-27T01:56:45.438543+00:00,s005_instance_008,1574159,0.001535,1,0.004360198974609375,0.0,2.0,12.954853057861328,0.8130989074707031,802.0032844543457
2026-07-27T01:56:46.177582+00:00,s005_instance_009,1574226,0.001741,1,0.004711151123046875,0.0,2.0,12.954421997070312,0.8130989074707031,802.0028800964355
2026-07-27T01:56:46.868711+00:00,s005_instance_010,1574272,0.001529,1,0.004482269287109375,0.0,2.0,12.95846176147461,0.8130989074707031,802.0024375915527
2026-07-27T01:56:47.624411+00:00,s005_instance_011,1574345,0.001552,1,0.004367828369140625,0.0,2.0,12.95650863647461,0.8130989074707031,802.0020065307617
2026-07-27T01:56:48.320782+00:00,s005_instance_012,1574391,0.001474,1,0.004364013671875,0.0,2.0,12.958282470703125,0.8130989074707031,802.0016174316406
2026-07-27T01:56:49.031180+00:00,s005_instance_013,1574458,0.001428,1,0.00428009033203125,0.0,2.0,12.957725524902344,0.8130989074707031,802.0011901855469
2026-07-27T01:56:49.720481+00:00,s005_instance_014,1574510,0.001541,1,0.004497528076171875,0.0,2.0,12.95477294921875,0.8130989074707031,802.0007858276367
2026-07-27T01:56:50.410858+00:00,s005_instance_015,1574577,0.001473,1,0.00423431396484375,0.0,2.0,12.957801818847656,0.8130989074707031,802.0003547668457
2026-07-27T01:56:51.105599+00:00,s005_instance_016,1574623,0.001684,1,0.00447845458984375,0.0,2.0,12.957752227783203,0.8130989074707031,801.9999160766602
2026-07-27T01:56:51.833360+00:00,s005_instance_017,1574696,0.001666,1,0.00476837158203125,0.0,2.0,12.957965850830078,0.8130989074707031,801.9995002746582
2026-07-27T01:56:52.553443+00:00,s005_instance_018,1574742,0.001717,1,0.004825592041015625,0.0,2.0,12.95694351196289,0.8130989074707031,801.999137878418
2026-07-27T01:56:53.246236+00:00,s005_instance_019,1574809,0.00164,1,0.004528045654296875,0.0,2.0,12.955402374267578,0.8130989074707031,801.9986801147461
2026-07-27T01:56:53.958633+00:00,s005_instance_020,1574861,0.001488,1,0.0043487548828125,0.0,2.0,12.953926086425781,0.8130989074707031,801.9982795715332
2026-07-27T01:56:54.715122+00:00,s010_instance_001,1574928,0.001775,1,0.004756927490234375,0.0,4.0,12.95437240600586,0.8130989074707031,801.9978256225586
2026-07-27T01:56:55.735843+00:00,s010_instance_002,1574980,0.00157,1,0.004566192626953125,0.0,4.0,12.953907012939453,0.8130989074707031,801.9971656799316
2026-07-27T01:56:56.787622+00:00,s010_instance_003,1575047,0.001647,1,0.0045623779296875,0.0,4.0,12.952503204345703,0.8130989074707031,801.9964981079102
2026-07-27T01:56:57.997888+00:00,s010_instance_004,1575120,0.00151,1,0.004238128662109375,0.0,4.0,12.951873779296875,0.8130989074707031,801.9957313537598
2026-07-27T01:56:59.092896+00:00,s010_instance_005,1575187,0.001571,1,0.004608154296875,0.0,4.0,12.952262878417969,0.8130989074707031,801.9951210021973
2026-07-27T01:57:01.799293+00:00,s010_instance_006,1575266,0.001585,1,0.0043792724609375,0.0,4.0,12.952568054199219,0.8130989074707031,801.9944343566895
2026-07-27T01:57:03.095748+00:00,s010_instance_007,1575334,0.001522,1,0.00438690185546875,0.0,4.0,12.94927978515625,0.8130989074707031,801.9937553405762
2026-07-27T01:57:04.901871+00:00,s010_instance_008,1575407,0.001547,1,0.004367828369140625,0.0,4.0,12.951751708984375,0.8130989074707031,801.9928207397461
2026-07-27T01:57:06.495604+00:00,s010_instance_009,1575480,0.001704,1,0.004611968994140625,0.0,4.0,12.955379486083984,0.8130989074707031,801.9921264648438
2026-07-27T01:57:09.178547+00:00,s010_instance_010,1575553,0.001685,1,0.00457763671875,0.0,4.0,12.952533721923828,0.8130989074707031,801.991455078125
2026-07-27T01:57:11.679455+00:00,s010_instance_011,1575626,0.001485,1,0.00439453125,0.0,4.0,12.949501037597656,0.8130989074707031,801.9906463623047
2026-07-27T01:57:17.392374+00:00,s010_instance_012,1575759,0.001539,1,0.004428863525390625,0.0,4.0,12.951717376708984,0.8130989074707031,801.9897918701172
2026-07-27T01:57:18.791411+00:00,s010_instance_013,1575840,0.001548,1,0.0043182373046875,0.0,4.0,12.9288330078125,0.8130989074707031,801.9890403747559
2026-07-27T01:57:22.556540+00:00,s010_instance_014,1575954,0.00148,1,0.0043487548828125,0.0,4.0,12.955516815185547,0.8130989074707031,801.987907409668
2026-07-27T01:57:23.856805+00:00,s010_instance_015,1576024,0.00218,1,0.00543212890625,0.0,4.0,12.957469940185547,0.8130989074707031,801.9872627258301
2026-07-27T01:57:25.211144+00:00,s010_instance_016,1576094,0.001547,1,0.004253387451171875,0.0,4.0,12.958259582519531,0.8130989074707031,801.9865341186523
2026-07-27T01:57:26.305790+00:00,s010_instance_017,1576167,0.001486,1,0.004383087158203125,0.0,4.0,12.954647064208984,0.8130989074707031,801.9858741760254
2026-07-27T01:57:27.347711+00:00,s010_instance_018,1576234,0.001502,1,0.004261016845703125,0.0,4.0,12.958900451660156,0.8130989074707031,801.985164642334
2026-07-27T01:57:28.920435+00:00,s010_instance_019,1576307,0.001459,1,0.004306793212890625,0.0,4.0,12.956344604492188,0.8130989074707031,801.9844970703125
2026-07-27T01:57:29.961474+00:00,s010_instance_020,1576380,0.00166,1,0.004558563232421875,0.0,4.0,12.954559326171875,0.8130989074707031,801.9839134216309
2026-07-27T01:57:31.166072+00:00,s020_instance_001,1576447,0.001478,1,0.004306793212890625,0.0,8.0,12.956932067871094,0.8130989074707031,801.9832191467285
2026-07-27T01:57:39.436009+00:00,s020_instance_002,1576560,0.001455,1,0.004322052001953125,0.0,8.0,12.953834533691406,0.8130989074707031,801.9807357788086
2026-07-27T01:57:43.894851+00:00,s020_instance_003,1576660,0.001567,1,0.00441741943359375,0.0,8.0,12.92584228515625,0.8130989074707031,801.9784774780273
2026-07-27T01:57:52.710371+00:00,s020_instance_004,1576811,0.001725,1,0.00466156005859375,0.0,8.0,12.954708099365234,0.8130989074707031,801.9748153686523
2026-07-27T01:58:22.712080+00:00,s020_instance_004,1576811,30.003434,3,0.37451171875,0.0,8.0,12.625732421875,0.8130989074707031,801.9724578857422
2026-07-27T01:58:40.572870+00:00,s020_instance_005,1577127,0.001575,1,0.004299163818359375,0.0,8.0,12.947856903076172,0.8130989074707031,801.9705657958984
2026-07-27T01:59:10.574764+00:00,s020_instance_005,1577127,30.003469,3,0.6009712219238281,0.0,8.0,12.39212417602539,0.8130989074707031,801.9676475524902
2026-07-27T01:59:40.576450+00:00,s020_instance_005,1577127,60.005155,3,0.6040840148925781,0.0,8.0,12.387298583984375,0.8130989074707031,801.967643737793
2026-07-27T01:59:47.127588+00:00,s020_instance_006,1577526,0.001569,1,0.004360198974609375,0.0,8.0,12.944091796875,0.8130989074707031,801.9668006896973
2026-07-27T01:59:52.263114+00:00,s020_instance_007,1577611,0.001586,1,0.00447845458984375,0.0,8.0,12.940391540527344,0.8130989074707031,801.964282989502
2026-07-27T01:59:57.211549+00:00,s020_instance_008,1577711,0.001469,1,0.0042266845703125,0.0,8.0,12.940998077392578,0.8130989074707031,801.9619178771973
2026-07-27T02:00:27.213388+00:00,s020_instance_008,1577711,30.003307,4,0.930999755859375,0.0,8.0,12.062789916992188,0.8130989074707031,801.9618797302246
2026-07-27T02:00:39.903295+00:00,s020_instance_009,1578019,0.001718,1,0.00458526611328125,0.0,8.0,12.940731048583984,0.8130989074707031,801.9590454101562
2026-07-27T02:01:09.904999+00:00,s020_instance_009,1578019,30.003421,4,0.5122947692871094,0.0,8.0,12.490978240966797,0.8130989074707031,801.9589996337891
2026-07-27T02:01:39.906769+00:00,s020_instance_009,1578019,60.005192,3,0.5197219848632812,0.0,8.0,12.467655181884766,0.8130989074707031,801.9571113586426
2026-07-27T02:02:03.593385+00:00,s020_instance_010,1578478,0.001596,1,0.00435638427734375,0.0,8.0,12.942436218261719,0.8130989074707031,801.9566421508789
2026-07-27T02:02:22.731937+00:00,s020_instance_011,1578656,0.001982,1,0.0052032470703125,0.0,8.0,12.941974639892578,0.8130989074707031,801.9532775878906
2026-07-27T02:02:52.733812+00:00,s020_instance_011,1578656,30.003856,4,0.9249267578125,0.0,8.0,12.065608978271484,0.8130989074707031,801.953239440918
2026-07-27T02:03:22.735846+00:00,s020_instance_011,1578656,60.005889,4,0.9425201416015625,0.0,8.0,12.0496826171875,0.8130989074707031,801.9532356262207
2026-07-27T02:03:52.737661+00:00,s020_instance_011,1578656,90.007706,3,0.928253173828125,0.0,8.0,12.054542541503906,0.8130989074707031,801.9510192871094
2026-07-27T02:04:21.992348+00:00,s020_instance_012,1579291,0.00152,1,0.004364013671875,0.0,8.0,12.939163208007812,0.8130989074707031,801.9508094787598
2026-07-27T02:04:51.994018+00:00,s020_instance_012,1579291,30.00319,4,0.9898643493652344,0.0,8.0,12.00650405883789,0.8130989074707031,801.9507675170898
2026-07-27T02:05:21.995714+00:00,s020_instance_012,1579291,60.004886,4,1.017181396484375,0.0,8.0,11.97833251953125,0.8130989074707031,801.950756072998
2026-07-27T02:05:51.997512+00:00,s020_instance_012,1579291,90.006684,4,1.0860633850097656,0.0,8.0,11.912460327148438,0.8130989074707031,801.9507522583008
2026-07-27T02:06:21.999300+00:00,s020_instance_012,1579291,120.008472,4,0.8494529724121094,0.0,8.0,12.146793365478516,0.8130989074707031,801.9507446289062
2026-07-27T02:06:52.000974+00:00,s020_instance_012,1579291,150.010146,3,0.48876953125,0.0,8.0,12.506568908691406,0.8130989074707031,801.9474067687988
2026-07-27T02:07:22.002710+00:00,s020_instance_012,1579291,180.011882,3,0.9543418884277344,0.0,8.0,12.031475067138672,0.8130989074707031,801.9473991394043
2026-07-27T02:07:32.813489+00:00,s020_instance_013,1580298,0.00205,1,0.004940032958984375,0.0,8.0,12.937812805175781,0.8130989074707031,801.9471893310547
2026-07-27T02:08:02.815126+00:00,s020_instance_013,1580298,30.003686,4,1.2879447937011719,0.0,8.0,11.704566955566406,0.8130989074707031,801.947151184082
2026-07-27T02:08:32.816813+00:00,s020_instance_013,1580298,60.005373,3,1.1835060119628906,0.0,8.0,11.804481506347656,0.8130989074707031,801.9439163208008
