slot_id,scale,instance_key,backend_id,terminal_class,status,returncode,cold_start_total_sec,root_cg_sec,tree_sec,exact,safety_pass,objective,reference_frozen_objective,objective_match_frozen,algorithm_status,exact_status,row_budget_exhausted,peak_process_tree_rss_gb,minimum_available_memory_gb,launcher_termination_reason,engine_build_hash,instance_content_hash,service_timing_policy_id,run_dir
s005_instance_001,5,instance_001,native_rcspp_inprocess,EXACT,EXACT_CLOSED,0,1.604405,1.106029,0.266272,True,True,2.192192,2.192192,True,BPC_OPTIMAL,BPC_TREE_OPTIMAL,False,0.005119,12.947861,,aeb042c95c69704b,acbb081beae2f710,no_task_wait_base_departure_shift_v1,/home/kai/work/GAT_BPC_moonTerk/runs/p0v3_six_scale_full120_20260727_preflight/runner_scale5_smoke/slots/scale_005/instance_001/attempt_01
