instance,task_count,vehicle_count,sortie_count,status,primal_bound,dual_bound,gap,solving_time,node_count,rmp_solves,cg_iterations,pricing_calls,exact_pricing_calls,generated_routes,generated_columns,root_relaxation,incumbent_node,log_path,instance_path,seed
medium,20,3,17,TIME_LIMIT,690.973326,,,10.147414,1,0,105,105,105,108,127,,,/home/kai/work/gnn_bb/results/smoke/logs/bp_schedule_medium_10/medium.log,/home/kai/work/gnn_bb/json/instances/instance_medium.json,20260511
