instance,task_count,vehicle_count,sortie_count,status,primal_bound,dual_bound,gap,solving_time,node_count,rmp_solves,cg_iterations,pricing_calls,exact_pricing_calls,generated_routes,generated_columns,root_relaxation,incumbent_node,log_path,instance_path,seed
medium,20,3,17,PRICING_TIME_BUDGET,743.688845,,,0.088154,1,1,1,1,1,24,64,,,/home/kai/work/gnn_bb/results/smoke/logs/bpc_three_medium_budget/medium.log,/home/kai/work/gnn_bb/json/instances/instance_medium.json,20260511
