instance,task_count,vehicle_count,sortie_count,status,primal_bound,dual_bound,gap,solving_time,node_count,rmp_solves,cg_iterations,pricing_calls,exact_pricing_calls,generated_routes,generated_columns,root_relaxation,incumbent_node,log_path,instance_path,seed
very_small,4,2,2,OPTIMAL,132.270984,132.270984,0.0,0.00197,1,0,5,5,5,9,30,,,/home/kai/work/gnn_bb/results/smoke/logs/bp_route_slot/very_small.log,/home/kai/work/gnn_bb/json/instances/instance_very_small.json,20260511
