schema_version,config_hash,scale,instance_id,instance_path,worker_pricer_kind,labeling_worker_enabled,labeling_algorithm,resource_label_algorithm,resource_label_core_mode,resource_dimensions,dominance_policy,elementarity_policy,task_count,max_tasks_per_trip,worker_task_cap,seed_builder,seed_column_count,seed_wall_time_sec,column_provenance,max_rounds,max_columns_per_round,row_time_limit_sec,tail_dual_stabilization_enabled,algorithm_status,certificate_scope,pricing_state,node_status,uses_true_dual_bpc_certificate,node_lp_bound_official,worker_can_certify_no_negative,worker_uses_true_dual_bpc_certificate,worker_root_lp_bound_official,worker_certificate_leak,pricing_proof_kind,completion_bound_pruning_enabled,completion_bound_evaluated_label_count,completion_bound_pruned_label_count,completion_bound_can_certify_no_negative,bound_prune_count,worker_generated_count,worker_candidate_budget,task_bound_pruned_count,resource_bound_pruned_count,dominance_filtered_count,duplicate_filtered_count,pricing_timeout,refinement_seed_count,active_refinement_seed_count,refinement_expanded_seed_count,active_refinement_expanded_seed_count,refinement_seed_source,refinement_seed_mutates_certificate,global_remaining_rc_lb,global_remaining_rc_lb_valid,global_remaining_rc_lb_coverage_complete,frontier_region_count,frontier_unsupported_region_count,frontier_unsupported_task_count_regions,branch_context_audit_pass,branch_invalid_column_count,manual_rc_audit_pass,pricing_rc_audit_pass,rmp_iteration_count,pricing_round_count,final_judge_call_count,candidate_negative_count,addable_negative_count,selected_count,added_to_master_count,worker_status,worker_exit_reason,worker_wall_time,final_judge_wall_time,time_to_first_negative,time_to_first_addable_negative,candidate_task_set_count,labeling_seed_task_set_count,ng_seed_task_set_count,resource_extension_seed_enabled,resource_extension_seed_task_set_count,active_resource_extension_seed_task_set_count,resource_extension_seed_task_set_count_by_size,active_seed_selection_policy,active_seed_task_set_source_counts,active_seed_task_set_count_by_size,priced_candidate_task_set_source_counts,direct_candidate_task_set_count,candidate_seed_source_precedence,input_seed_task_set_count,merged_seed_task_set_count,active_seed_task_set_count,active_ng_seed_task_set_count,active_input_seed_task_set_count,ng_neighborhood_size,ng_neighborhood_sizes,ng_neighborhood_stage_count,ng_seed_task_set_count_by_size,labels_generated_total,labels_extended,journey_labels,true_dual_audited_column_count,true_dual_selected_negative_count,candidate_search_best_reduced_cost,candidate_search_negative_column_count,candidate_search_negative_true_negative_count,candidate_search_negative_true_nonnegative_count,true_negative_candidate_search_nonnegative_count,candidate_search_dual_matches_true_dual,candidate_search_rc_recomputed_under_true_dual,worker_true_dual_candidate_audit_pass,candidate_search_false_positive_rate,true_negative_candidate_search_miss_rate,candidate_search_false_positive_rows,true_negative_candidate_search_miss_rows,worker_candidate_universe_task_set_count,worker_generated_column_task_set_count,worker_candidate_universe_task_sets,worker_generated_column_task_sets,labeling_harvest_candidate_negative_count,labeling_harvest_selected_count,labeling_harvest_selected_new_task_set_count,labeling_harvest_selected_replacement_task_set_count,labeling_harvest_selection_policy,labeling_harvest_avg_pairwise_jaccard,labeling_harvest_max_pairwise_jaccard,labeling_harvest_candidate_seed_source_counts,labeling_harvest_selected_seed_source_counts,labeling_no_column_uncertified,diagnostic_dual_source,worker_dual_source,official_dual_source,worker_dual_only,true_dual_rc_recomputed,tail_dual_no_column_can_certify,tail_dual_certificate_leak,true_dual_rc_recompute_missing,wall_time_sec,fail_closed_reason,note
lunar_ice_bpc.labeling_worker_diagnostic.v1,abae13f1603dead7,5,lunar_ice_sp50_005_001_seed679001,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_001_logical_graph.json,direct_label,0,,direct_selected_set_resource_labeling,direct_selected_set_worker,"[""time_window"", ""horizon"", ""energy"", ""capacity"", ""shadow_exposure"", ""risk"", ""weighted_completion""]",same_mask_end_time_and_reduced_base,selected_elementary_candidate_sets_ng_route_worker,5,6,5,instance_json_reference_repair_plus_singletons,6,0.001516,instance_json_reference_repair_plus_singletons_no_history_no_b0_no_probe,1,8,10.0,0,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,NODE_INCOMPLETE,0,0,0,0,0,0,DIRECT_WORKER_UNCERTIFIED,0,84,0,0,0,9,8,0,0,1,0,0,0,0,0,0,hidden_negative_audit_catalog,0,,0,0,,,[],1,0,1,0,1,1,0,6,4,4,4,FOUND_NEGATIVE,WORKER_FOUND_ADDABLE_NEGATIVE,0.048854,0.0,0.048854,0.048854,8,8,0,0,0,0,{},,"{""input_seed"": 8}",{},"{""input_seed"": 8}",0,"[""input_seed"", ""direct_candidate""]",8,8,0,0,0,0,[],0,{},76,8677,16,16,0,,0,0,0,0,0,0,0,,,[],[],8,9,"[[""ice_site_001"", ""ice_site_002"", ""ice_site_003"", ""ice_site_004"", ""ice_site_005""], [""ice_site_001""], [""ice_site_002""], [""ice_site_003""], [""ice_site_004""], [""ice_site_005""], [""ice_site_001"", ""ice_site_002""], [""ice_site_001"", ""ice_site_003""]]","[[""ice_site_001"", ""ice_site_002"", ""ice_site_003""], [""ice_site_001"", ""ice_site_003""], [""ice_site_001"", ""ice_site_002""], [""ice_site_001"", ""ice_site_002"", ""ice_site_003"", ""ice_site_004"", ""ice_site_005""], [""ice_site_001""], [""ice_site_002""], [""ice_site_003""], [""ice_site_005""], [""ice_site_004""]]",0,0,0,0,,,,{},{},0,master.reduced_cost_context,current_true_rmp_dual,current_true_rmp_dual,1,1,0,0,0,0.04942,Stopped after max_rounds=1; B2B_R3 node proof is incomplete.,Stopped after max_rounds=1; B2B_R3 node proof is incomplete.
lunar_ice_bpc.labeling_worker_diagnostic.v1,abae13f1603dead7,5,lunar_ice_sp50_005_001_seed679001,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_001_logical_graph.json,relaxed_labeling,1,ng_route_relaxed_resource_labeling_plus_direct_seed_portfolio,ng_route_relaxed_resource_labeling,relaxed_ng_route_worker,"[""time_window"", ""horizon"", ""energy"", ""capacity"", ""shadow_exposure"", ""risk"", ""weighted_completion""]",same_mask_end_time_and_reduced_base,selected_elementary_candidate_sets_ng_route_worker,5,6,5,instance_json_reference_repair_plus_singletons,6,0.001516,instance_json_reference_repair_plus_singletons_no_history_no_b0_no_probe,1,8,10.0,0,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,NODE_INCOMPLETE,0,0,0,0,0,0,RELAXED_WORKER_UNCERTIFIED,1,58,13,0,13,10,8,13,0,1,0,0,0,0,0,0,hidden_negative_audit_catalog,0,,0,0,,1,[],1,0,1,0,1,1,0,5,5,5,5,FOUND_NEGATIVE,WORKER_FOUND_ADDABLE_NEGATIVE,0.064498,0.0,0.064498,0.064498,16,31,27,1,9,5,"{""3"": 8, ""5"": 8, ""8"": 8}",protected_refinement_then_source_task_count_coverage_then_low_overlap_fill,"{""input_seed"": 4, ""ng_route"": 7, ""resource_extension"": 5}","{""1"": 2, ""2"": 3, ""3"": 2, ""4"": 1}","{""input_seed"": 5, ""ng_route"": 8, ""resource_extension"": 5}",0,"[""hidden_negative_refinement"", ""hidden_negative_refinement_expansion"", ""input_seed"", ""resource_extension"", ""ng_route"", ""direct_candidate""]",8,31,8,7,4,8,"[3, 5, 8]",3,"{""3"": 21, ""5"": 27, ""8"": 27}",167,9331,5,10,5,-0.382498,5,5,0,0,1,1,1,0.0,0.0,[],[],8,10,"[[""ice_site_001""], [""ice_site_003""], [""ice_site_001"", ""ice_site_002""], [""ice_site_001"", ""ice_site_003""], [""ice_site_004"", ""ice_site_005""], [""ice_site_001"", ""ice_site_003"", ""ice_site_004""], [""ice_site_001"", ""ice_site_004"", ""ice_site_005""], [""ice_site_001"", ""ice_site_002"", ""ice_site_003"", ""ice_site_004""]]","[[""ice_site_001"", ""ice_site_002"", ""ice_site_003""], [""ice_site_001"", ""ice_site_003""], [""ice_site_001"", ""ice_site_002""], [""ice_site_001"", ""ice_site_003"", ""ice_site_004""], [""ice_site_001"", ""ice_site_002"", ""ice_site_003"", ""ice_site_004"", ""ice_site_005""], [""ice_site_001""], [""ice_site_003""], [""ice_site_001"", ""ice_site_004"", ""ice_site_005""], [""ice_site_005""], [""ice_site_004"", ""ice_site_005""]]",5,5,5,0,best_true_rc_first_then_min_overlap_distinct_task_sets_then_replacements,0.508333,0.666667,"{""input_seed"": 4, ""ng_route"": 5, ""resource_extension"": 3}","{""input_seed"": 4, ""ng_route"": 5, ""resource_extension"": 3}",0,master.reduced_cost_context,current_true_rmp_dual,current_true_rmp_dual,1,1,0,0,0,0.065019,Stopped after max_rounds=1; B2B_R3 node proof is incomplete.,Stopped after max_rounds=1; B2B_R3 node proof is incomplete.
